plate,plate_glycerol,row,col,cross_letter,cross,genotype,strain_num,passage,contamination
IMG_073_crop.JPG,IMG_101_crop.JPG,13,8,B,M1,M,39,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,8,A,L1,L,40,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,8,B,M1,M,40,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,9,C,H1,H,33,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,9,D,L2,L,33,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,9,C,H1,H,34,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,9,D,L2,L,34,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,9,C,H1,H,35,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,9,D,L2,L,35,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,9,C,H1,H,36,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,9,D,L2,L,36,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,9,C,H1,H,37,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,9,D,L2,L,37,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,9,C,H1,H,38,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,9,D,L2,L,38,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,9,C,H1,H,39,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,9,D,L2,L,39,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,9,C,H1,H,40,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,9,D,L2,L,40,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,10,A,L1,L,41,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,10,B,M1,M,41,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,10,A,L1,L,42,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,10,B,M1,M,42,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,10,A,L1,L,43,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,10,B,M1,M,43,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,10,A,L1,L,44,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,10,B,M1,M,44,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,10,A,L1,L,45,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,10,B,M1,M,45,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,10,A,L1,L,46,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,10,B,M1,M,46,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,10,A,L1,L,47,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,10,B,M1,M,47,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,10,A,L1,L,48,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,10,B,M1,M,48,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,11,C,H1,H,41,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,11,D,L2,L,41,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,11,C,H1,H,42,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,11,D,L2,L,42,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,11,C,H1,H,43,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,11,D,L2,L,43,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,11,C,H1,H,44,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,11,D,L2,L,44,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,11,C,H1,H,45,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,11,D,L2,L,45,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,11,C,H1,H,46,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,11,D,L2,L,46,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,11,C,H1,H,47,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,11,D,L2,L,47,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,11,C,H1,H,48,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,11,D,L2,L,48,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,12,A,L1,L,49,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,12,B,M1,M,49,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,12,A,L1,L,50,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,12,B,M1,M,50,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,12,A,L1,L,51,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,12,B,M1,M,51,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,12,A,L1,L,52,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,12,B,M1,M,52,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,12,A,L1,L,53,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,12,B,M1,M,53,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,12,A,L1,L,54,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,12,B,M1,M,54,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,12,A,L1,L,55,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,12,B,M1,M,55,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,12,A,L1,L,56,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,12,B,M1,M,56,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,13,C,H1,H,49,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,13,D,L2,L,49,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,13,C,H1,H,50,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,13,D,L2,L,50,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,13,C,H1,H,51,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,13,D,L2,L,51,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,13,C,H1,H,52,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,13,D,L2,L,52,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,13,C,H1,H,53,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,13,D,L2,L,53,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,13,C,H1,H,54,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,13,D,L2,L,54,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,13,C,H1,H,55,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,13,D,L2,L,55,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,13,C,H1,H,56,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,13,D,L2,L,56,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,14,A,L1,L,57,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,14,B,M1,M,57,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,14,A,L1,L,58,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,14,B,M1,M,58,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,14,A,L1,L,59,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,14,B,M1,M,59,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,14,A,L1,L,60,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,14,B,M1,M,60,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,14,A,L1,L,61,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,14,B,M1,M,61,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,14,A,L1,L,62,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,14,B,M1,M,62,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,14,A,L1,L,63,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,14,B,M1,M,63,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,14,A,L1,L,64,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,14,B,M1,M,64,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,15,C,H1,H,57,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,15,D,L2,L,57,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,15,C,H1,H,58,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,15,D,L2,L,58,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,15,C,H1,H,59,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,15,D,L2,L,59,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,15,C,H1,H,60,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,15,D,L2,L,60,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,15,C,H1,H,61,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,15,D,L2,L,61,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,15,C,H1,H,62,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,15,D,L2,L,62,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,15,C,H1,H,63,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,15,D,L2,L,63,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,15,C,H1,H,64,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,15,D,L2,L,64,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,16,A,L1,L,65,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,16,B,M1,M,65,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,16,A,L1,L,66,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,16,B,M1,M,66,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,16,A,L1,L,67,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,16,B,M1,M,67,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,16,A,L1,L,68,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,16,B,M1,M,68,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,16,A,L1,L,69,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,16,B,M1,M,69,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,16,A,L1,L,70,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,16,B,M1,M,70,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,16,A,L1,L,71,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,16,B,M1,M,71,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,16,A,L1,L,72,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,16,B,M1,M,72,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,17,C,H1,H,65,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,17,D,L2,L,65,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,17,C,H1,H,66,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,17,D,L2,L,66,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,17,C,H1,H,67,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,17,D,L2,L,67,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,17,C,H1,H,68,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,17,D,L2,L,68,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,17,C,H1,H,69,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,17,D,L2,L,69,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,17,C,H1,H,70,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,17,D,L2,L,70,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,17,C,H1,H,71,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,17,D,L2,L,71,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,17,C,H1,H,72,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,17,D,L2,L,72,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,18,A,L1,L,73,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,18,B,M1,M,73,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,18,A,L1,L,74,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,18,B,M1,M,74,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,18,A,L1,L,75,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,18,B,M1,M,75,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,18,A,L1,L,76,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,18,B,M1,M,76,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,18,A,L1,L,77,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,18,B,M1,M,77,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,18,A,L1,L,78,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,18,B,M1,M,78,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,18,A,L1,L,79,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,18,B,M1,M,79,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,18,A,L1,L,80,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,18,B,M1,M,80,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,19,C,H1,H,73,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,19,D,L2,L,73,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,19,C,H1,H,74,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,19,D,L2,L,74,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,19,C,H1,H,75,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,19,D,L2,L,75,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,19,C,H1,H,76,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,19,D,L2,L,76,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,19,C,H1,H,77,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,19,D,L2,L,77,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,19,C,H1,H,78,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,19,D,L2,L,78,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,19,C,H1,H,79,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,19,D,L2,L,79,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,19,C,H1,H,80,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,19,D,L2,L,80,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,20,A,L1,L,81,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,20,B,M1,M,81,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,20,A,L1,L,82,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,20,B,M1,M,82,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,20,A,L1,L,83,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,20,B,M1,M,83,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,20,A,L1,L,84,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,20,B,M1,M,84,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,20,A,L1,L,85,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,20,B,M1,M,85,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,20,A,L1,L,86,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,20,B,M1,M,86,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,20,A,L1,L,87,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,20,B,M1,M,87,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,20,A,L1,L,88,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,20,B,M1,M,88,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,21,C,H1,H,81,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,21,D,L2,L,81,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,21,C,H1,H,82,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,21,D,L2,L,82,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,21,C,H1,H,83,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,21,D,L2,L,83,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,21,C,H1,H,84,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,21,D,L2,L,84,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,21,C,H1,H,85,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,21,D,L2,L,85,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,21,C,H1,H,86,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,21,D,L2,L,86,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,21,C,H1,H,87,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,21,D,L2,L,87,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,21,C,H1,H,88,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,21,D,L2,L,88,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,22,A,L1,L,89,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,22,B,M1,M,89,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,22,A,L1,L,90,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,22,B,M1,M,90,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,22,A,L1,L,91,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,22,B,M1,M,91,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,22,A,L1,L,92,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,22,B,M1,M,92,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,22,A,L1,L,93,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,22,B,M1,M,93,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,22,A,L1,L,94,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,22,B,M1,M,94,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,22,A,L1,L,95,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,22,B,M1,M,95,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,22,A,L1,L,96,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,22,B,M1,M,96,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,0,23,C,H1,H,89,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,1,23,D,L2,L,89,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,2,23,C,H1,H,90,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,3,23,D,L2,L,90,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,4,23,C,H1,H,91,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,5,23,D,L2,L,91,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,6,23,C,H1,H,92,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,7,23,D,L2,L,92,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,8,23,C,H1,H,93,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,9,23,D,L2,L,93,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,10,23,C,H1,H,94,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,11,23,D,L2,L,94,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,12,23,C,H1,H,95,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,13,23,D,L2,L,95,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,14,23,C,H1,H,96,35,1
IMG_073_crop.JPG,IMG_101_crop.JPG,15,23,D,L2,L,96,35,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,0,E,M2,M,1,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,0,F,H2,H,1,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,0,E,M2,M,2,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,0,F,H2,H,2,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,0,E,M2,M,3,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,0,F,H2,H,3,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,0,E,M2,M,4,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,0,F,H2,H,4,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,0,E,M2,M,5,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,0,F,H2,H,5,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,0,E,M2,M,6,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,0,F,H2,H,6,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,0,E,M2,M,7,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,0,F,H2,H,7,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,0,E,M2,M,8,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,0,F,H2,H,8,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,1,G,VL0,VL,1,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,1,H,VL1,VL,1,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,1,G,VL0,VL,2,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,1,H,VL1,VL,2,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,1,G,VL0,VL,3,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,1,H,VL1,VL,3,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,1,G,VL0,VL,4,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,1,H,VL1,VL,4,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,1,G,VL0,VL,5,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,1,H,VL1,VL,5,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,1,G,VL0,VL,6,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,1,H,VL1,VL,6,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,1,G,VL0,VL,7,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,1,H,VL1,VL,7,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,1,G,VL0,VL,8,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,1,H,VL1,VL,8,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,2,E,M2,M,9,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,2,F,H2,H,9,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,2,E,M2,M,10,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,2,F,H2,H,10,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,2,E,M2,M,11,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,2,F,H2,H,11,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,2,E,M2,M,12,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,2,F,H2,H,12,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,2,E,M2,M,13,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,2,F,H2,H,13,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,2,E,M2,M,14,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,2,F,H2,H,14,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,2,E,M2,M,15,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,2,F,H2,H,15,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,2,E,M2,M,16,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,2,F,H2,H,16,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,3,G,VL0,VL,9,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,3,H,VL1,VL,9,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,3,G,VL0,VL,10,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,3,H,VL1,VL,10,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,3,G,VL0,VL,11,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,3,H,VL1,VL,11,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,3,G,VL0,VL,12,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,3,H,VL1,VL,12,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,3,G,VL0,VL,13,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,3,H,VL1,VL,13,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,3,G,VL0,VL,14,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,3,H,VL1,VL,14,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,3,G,VL0,VL,15,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,3,H,VL1,VL,15,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,3,G,VL0,VL,16,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,3,H,VL1,VL,16,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,4,E,M2,M,17,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,4,F,H2,H,17,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,4,E,M2,M,18,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,4,F,H2,H,18,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,4,E,M2,M,19,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,4,F,H2,H,19,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,4,E,M2,M,20,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,4,F,H2,H,20,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,4,E,M2,M,21,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,4,F,H2,H,21,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,4,E,M2,M,22,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,4,F,H2,H,22,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,4,E,M2,M,23,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,4,F,H2,H,23,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,4,E,M2,M,24,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,4,F,H2,H,24,0,1
